customer_id,product_id
C074,23949888548
C074,23759212780
C074,24483128300
C074,23969791751
C075,28257708171
C075,8318571965
C075,18883978947
C075,23688133292
C075,25685001890
C075,29455986295
C075,25307595042
C075,8674529484
C075,10581019414
C075,19039715961
C075,6331595035
C075,25657981922
C076,27354571292
C076,4059804534
C076,26506266800
C076,27119143417
C076,25706970825
C076,24678656919
C076,26157916673
C076,25613149232
C076,25829396143
C076,24875912468
C076,23953446030
C076,23946316949
C076,28259519197
C077,22753797967
C077,22752410656
C077,28604350619
C077,29953401745
C077,26174582900
C077,25269620952
C077,29212129394
C077,872765745
C078,25233598994
C078,25917025013
C078,22976860568
C078,23953241930
C078,17620002957
C078,25428077798
C078,29304606486
C078,23978207121
C078,26859498385
C078,18082319062
C078,26265985627
C078,25122507287
C078,22780311718
C078,836784995
C078,21893042348
C079,22976860568
C079,17600182762
C079,9643669785
C079,29168829255
C079,29903970465
C079,23967285891
C079,21273966063
C079,22887647462
C079,23970736526
C079,28454418073
C079,11586656954
C079,11363628227
C080,19080975372
C080,25752123026
C080,19389290977
C080,27619685710
C080,28001052173
C080,18192506204
C080,23951205405
C080,22454774393
C081,26505559452
C081,24114075190
C081,2378637419
C081,28209068163
C082,27251884679
C082,21093463213
C082,20892399702
C082,1698293935
C082,25920534430
C082,27562929219
C082,23970614083
C083,25233598994
C083,29751470404
C083,23953137259
C083,23971994451
C083,21392146370
C083,28200006559
C083,23687691382
C083,26859498385
C083,29819676148
C083,27006504424
C083,28153814605
C083,19162306143
C083,23968759652
C083,23979452892
C083,22464770629
C084,19195060906
C084,16195730949
C084,23980796531
C084,24673791233
C084,25251310625
C084,26103278093
C084,23176203052
C084,22662080954
C084,836784995
C084,12629062800
C085,23940929569
C085,22549221297
C085,25014955126
C085,28456305884
C085,3892194209
C085,23970614083
C085,28259519197
C085,4592663069
C085,22464770629
C085,23579217127
C086,13816695989
C086,24623202751
C086,27625315291
C086,23981262701
C086,26106176152
C086,25341575592
C086,27935201947
C086,23925648522
C086,18082319062
C086,22286949539
C086,23970736526
C086,8105656541
C086,6076519677
C086,20285638640
C087,28522901951
C087,23949888548
C087,21969523769
C087,8641581442
C087,29605237995
C087,22876801333
C088,20572654113
C088,9474640678
C088,28057959777
C088,3548592085
C088,29009450683
C088,10012286759
C088,11581878515
C088,27353728410
C088,21857616671
C088,25685001890
C088,21400769731
C088,29855544181
C088,1086370772
C089,23214365307
C089,25233598994
C089,8134387682
C089,29100059478
C089,3548592085
C089,23978271894
C089,23926869599
C089,27353728410
C089,24459693983
C089,14854381040
C089,27514314102
C089,29960340777
C090,23951984516
C090,24484514747
C090,26260392199
C090,11363628227
C090,18159699346
C091,24376774382
C091,24958521295
C091,22604626417
C091,23953137259
C091,18216716319
C091,25529878447
C091,23951058874
C091,27070669645
C091,24522313521
C091,28402867211
C091,4645193129
C092,22647693665
C092,29955999220
C092,7916467307
C092,24291289337
C092,23950720592
C092,25495458848
C092,23176203052
C092,28153814605
C093,25435198820
C093,24623202751
C093,24433352442
C093,8134387682
C093,18883978947
C093,27430576655
C093,25805496472
C093,26103278093
C093,17778910332
C093,24888559426
C093,23969791751
C093,24188754219
C094,22876801333
C094,29955483679
C094,14627288099
C094,23952338554
C095,11076108570
C095,23138893776
C095,22438200753
C095,21577711371
C095,24433352442
C095,23953241930
C095,22554922327
C095,26260392199
C095,7485312382
C095,23905586800
C095,10044565340
C095,29819676148
C095,6419647593
C095,25972949692
C095,26301334854
C096,22579287343
C096,23953241930
C096,28109175825
C096,22390269043
C096,24330675907
C096,24670413101
C096,20892399702
C096,22454774393
C096,20285638640
C097,23980185194
C097,13493856800
C097,21324887936
C097,25810460447
C097,1657753378
C097,23945370118
C097,16299701373
C097,25685001890
C097,24330675907
C097,25350893412
C097,5843766785
C097,23005974090
C097,29957480767
C097,26800146449
C097,23933019894
C098,25139001807
C098,23486345076
C098,11656558454
C098,26807065684
C099,23977869316
C099,3341260193
C099,16096540701
C099,24034197714
C100,29800941587
C100,24467373461
C100,3341260193
C100,2584379110
C100,13493856800
C100,24570779291
C100,26659305354
C100,25970607666
C100,25374558459
C100,28209725457
C100,22964145937
C100,23700020037
C100,3343494812
C101,22647693665
C101,23980796531
C101,23949340564
C101,24784131737
C101,7485312382
C101,23981404359
C101,27757217383
C101,8257301426
C101,23259739843
C101,24834748936
C102,24560526793
C102,16795189199
C102,22579287343
C102,23971871591
C102,24964497017
C102,23981435475
C102,12244952276
C103,21595904366
C103,27714042171
C103,9132475737
C103,25701767495
C103,23976867101
C103,27250502832
C103,17697262629
C103,19075669224
C103,19458361577
C103,25931507093
C103,29978847969
C104,22914306932
C104,29302855465
C104,29451957060
C104,25189428826
C104,23688133292
C104,10920195435
C104,8257301426
C104,12244952276
C104,10372578253
C104,23946360975
C105,22870603685
C105,29309682338
C105,6076519677
C105,23578064750
C105,25970788270
C106,25431553381
C106,19195060906
C106,20987539053
C106,20339780397
C106,23954919198
C106,26260392199
C106,24115461900
C106,15309987891
C106,19975769915
C107,24908459171
C107,4270692171
C107,23952495564
C107,1698293935
C107,24678656919
C107,22549221297
C108,23034519709
C108,24271005564
C108,9258704324
C108,29009450683
C108,19278275357
C108,17697262629
C108,3343494812
C108,12629062800
C108,25469897633
C108,23968140438
C109,25226455653
C109,8657813010
C109,20817133395
C109,19714389561
C109,24625313551
C109,29804511137
C109,24265593341
C109,12629062800
C109,7535787565
C110,9632533395
C110,23954315340
C110,29309441256
C110,23688133292
C110,11789957425
C111,29551216937
C111,23880719145
C111,21476463147
C111,25451077506
C111,24933901360
C111,23976821789
C111,25613149232
C111,20431843944
C111,23869681877
C111,19884445751
C111,23976867101
C111,3046018760
C111,16692138814
C111,19162306143
C111,24870635082
C112,3341260193
C112,21093463213
C112,25131410921
C112,29853158300
C112,8134387682
C112,23948742589
C112,16493732090
C112,26005882154
C112,23981404359
C112,3046018760
C112,29758239242
C112,27415868755
C112,25222371703
C112,24455042170
C113,24560526793
C113,23976022994
C113,27619685710
C113,28955614020
C113,23488957760
C113,22887647462
C113,23975734142
C113,20168244238
C113,25304878331
C113,23837032166
C113,7418027519
C114,23540329963
C114,23952880011
C114,22579287343
C114,23953137259
C114,29820555129
C114,15808951290
C114,28456305884
C114,23759212780
C114,21485349357
C115,14311629562
C115,29020028121
C115,5840157784
C115,17600182762
C115,23837032166
C116,25435198820
C116,28356557585
C116,29009279506
C116,26925700781
C116,8257301426
C116,29805976712
C116,29960340777
C117,19305969083
C117,23975127065
C117,23920219260
C117,17778910332
C117,29462752140
C117,25882751602
C117,19159289667
C117,25435277052
C118,29551216937
C118,18991415530
C118,27168593273
C118,23980796531
C118,25917025013
C118,25530762389
C118,23948742589
C118,25707348086
C118,29959213672
C118,17673229269
C118,29155331729
C118,19884445751
C118,19234625236
C119,24560526793
C119,23771851951
C119,24467373461
C119,24378414485
C119,25623619338
C119,11169468094
C119,23624151056
C119,23578064750
C119,11862899228
C119,26505559452
C119,21566162386
C119,23925832300
C119,3046018760
C119,21304591524
C119,25469897633
C120,19086181232
C120,24433352442
C120,17194449810
C120,23981303843
C120,11789957425
C120,23967285891
C120,23966098162
C120,24678078064
C120,25853535366
C120,23974167741
C120,29978847969
C121,23971065075
C121,28057959777
C121,17194449810
C121,27153087172
C121,23981303843
C121,23974912499
C121,25532369844
C121,7713351140
C121,27325239997
C121,25139001807
C121,29356383763
C122,24560526793
C122,21092038951
C122,29509797132
C122,2079272837
C122,5510924630
C122,25350893412
C122,25208374057
C122,28400517744
C122,27201375155
C122,29603634859
C122,836784995
C122,26051432125
C122,22290126779
C122,23978384431
C123,8657813010
C123,23952880011
C123,25706970825
C123,29304606486
C123,24456339362
C123,28456305884
C123,29004237441
C123,23485780140
C123,23938475783
C123,23975795449
C123,23045595780
C123,25931507093
C124,23951058874
C124,23953936239
C124,18872904573
C124,23925648522
C124,23904431757
C125,29004237441
C125,28856917794
C125,24678078064
C125,29157960751
C125,27119143417
C126,24213543519
C126,19884445751
C126,24721912210
C126,3940299754
C127,24778583516
C127,20485517352
C127,23946316949
C127,25532921435
C127,21386908341
C127,25701767495
C127,4709773137
C128,25495458848
C128,29969632716
C128,23876109699
C128,28109175825
C128,28200006559
C128,25435277052
C129,25359008915
C129,25020225324
C129,23147580319
C129,23976022994
C129,23981435475
C129,14627288099
C129,28811767623
C129,26671402738
C129,19162306143
C129,836784995
C130,27714042171
C130,25950626418
C130,24933901360
C130,25307595042
C130,26005882154
C131,20796051008
C131,29256178762
C131,24433352442
C131,18879560004
C131,11586656954
C131,23950720592
C132,29009279506
C132,23023210397
C132,25950626418
C132,29180690696
C132,24833162700
C132,18216716319
C132,5842386617
C132,25435277052
C132,27415868755
C132,24265593341
C132,24887374225
C132,2302089638
C132,23372206763
C132,14698242785
C132,22115151949
C133,17198068704
C133,22539952524
C133,23981262701
C133,29823462597
C133,24207436139
C133,17282071067
C134,24764754487
C134,22976860568
C134,10914453796
C134,22149103738
C134,25805496472
C134,5842386617
C134,24678078064
C134,29705632364
C134,24082187115
C134,28156867758
C134,16694879722
C134,22876801333
C134,22115151949
C135,26174582900
C135,23867964199
C135,19039715961
C135,29618870015
C135,24910784607
C135,23544179317
C136,27168593273
C136,24563681135
C136,23949450227
C136,22149103738
C136,29156684514
C136,26859498385
C136,23950061907
C136,24113573427
C136,25978063984
C136,29766526429
C136,19992599845
C136,24484514747
C137,26103278093
C137,29429114451
C137,8674529484
C137,23980827672
C137,23954919198
C137,28912520097
C138,29073760240
C138,22823176579
C138,23967993624
C138,23967265937
C138,18794426356
C138,24908459171
C138,3892194209
C138,12244952276
C138,24707432072
C139,22761431848
C139,4974764074
C139,12399499080
C139,26005882154
C139,23869681877
C139,24082187115
C139,23946360975
C139,26156535945
C140,23980247521
C140,29767541061
C140,16695805363
C140,23946387196
C140,23967255195
C140,29755069569
C140,29959213672
C141,29157960751
C141,26807065684
C141,28320321209
C141,609354914
C141,23051759261
C141,5840157784
C142,28057959777
C142,23976356774
C142,21852622843
C142,23926869599
C143,28257708171
C143,18872904573
C143,26118600259
C143,28001052173
C143,29759643152
C143,11581878515
C143,25686896442
C143,29959213672
C143,25950097828
C143,1244123711
C143,23953446030
C143,19880479685
C143,24160924859
C143,6331595035
C144,23946470717
C144,29156684514
C144,29955483679
C144,24213543519
C144,25251310625
C145,13844655752
C145,4270692171
C145,8657813010
C145,24875912468
C145,9643634292
C145,24933901360
C146,20572654113
C146,6159191829
C146,26863413514
C146,23647446910
C146,29101134947
C146,15697964401
C146,25532921435
C146,16299701373
C146,12399499080
C146,27459770721
C146,1785157852
C146,8818296433
C146,3940299754
C146,29212129394
C146,25920534430
C146,10372578253
C147,19080975372
C147,16068813355
C147,24133649938
C147,22290126779
C147,16280627965
C147,23759162153
C148,23624151056
C148,23967255195
C148,29855036077
C148,27069020587
C148,21989737056
C148,7713351140
C148,25983730400
C148,23773705684
C148,28859121279
C148,23972875015
C148,14627288099
C148,26175397503
C148,25208374057
C148,24887374225
C148,12629062800
C148,23946360975
C149,23977869316
C149,22761431848
C149,4606236022
C149,23978858399
C149,2079272837
C149,23925832300
C149,29819676148
C149,14797759607
C149,7441617809
C149,24207436139
C149,25203067136
C149,28357788698
C150,22761431848
C150,18359285927
C150,3733340283
C150,24933901360
C150,23687691382
C150,20796051008
C150,23968576351
C150,25134376144
C151,23578064750
C151,19372771998
C151,23869681877
C151,25122507287
C151,28000436466
C151,23951062921
C151,23976356774
C151,23975795449
C151,25969944982
C151,25476320244
C151,28057959777
C151,17620002957
C151,23687691382
C151,20376964659
C151,29212129394
C151,27415868755
C152,8134387682
C152,23978271894
C152,29701182716
C152,17620002957
C152,26157916673
C152,25652830382
C152,22076178370
C152,24082187115
C152,22653789850
C152,14091325726
C152,21279723049
C152,22464770629
C153,22779988809
C153,9921698874
C153,19389290977
C153,29451957060
C153,23978303450
C153,25350893412
C153,14699395570
C153,24677101931
C153,5843766785
C153,25167129496
C153,25358612532
C153,25657981922
C153,21279723049
C153,29659743697
C153,19593251430
C154,25431553381
C154,2584379110
C154,22405953981
C154,28776756271
C154,29056070483
C154,28957439411
C154,23952697664
C154,21987462535
C154,26807065684
C154,3343494812
C154,29309441256
C155,24113573427
C155,6159191829
C155,2302089638
C155,21857616671
C155,23849247118
C156,13493856800
C156,8621441665
C156,19389290977
C156,29751470404
C156,23954919198
C156,27620058181
C156,26402683185
C156,27757217383
C156,24114075190
C156,26711547033
C156,10811856241
C156,28402867211
C156,26056055507
C157,28160328552
C157,27354571292
C157,23978858399
C157,24322577277
C157,24875912468
C157,22964145937
C157,23976356774
C157,29356383763
C157,23953936239
C157,23974728950
C157,21400769731
C157,27070669645
C157,22513273426
C157,23951966321
C157,23951205405
C157,25250022639
C158,3262670192
C158,25752123026
C158,7165947453
C158,7916467307
C158,23968759652
C159,18359285927
C159,23952880011
C159,22579287343
C159,23978271894
C159,10012286759
C159,16299701373
C159,27300400635
C159,29903970465
C159,24888559426
C159,21989737056
C160,23951984516
C160,25495458848
C160,16195730949
C160,23953446030
C160,16692138814
C160,25139001807
C160,24701862529
C161,22647693665
C161,23761960582
C161,12299661725
C161,24958521295
C161,24310645196
C161,25529878447
C161,15894974520
C161,29429114451
C161,29951928870
C161,20892399702
C161,21304591524
C161,25983730400
C161,16280627965
C162,23980359361
C162,8625389034
C162,23968133858
C162,23971065075
C162,8179437026
C163,19001840205
C163,21961191893
C163,24433352442
C163,28859121279
C163,22361668026
C163,23978271894
C163,20339780397
C163,18216716319
C163,29659743697
C163,10044565340
C163,20654564858
C163,20168244238
C163,16694879722
C163,23935383869
C163,25307595042
C164,25752123026
C164,23946387196
C164,23923326462
C164,9543673100
C164,17282071067
C164,23981303843
C164,23647446910
C164,20478055681
C164,29951928870
C164,28320321209
C164,20434475683
C164,20477180445
C164,19975769915
C165,11076108570
C165,23940929569
C165,29961050334
C165,10196537988
C165,19305969083
C165,19458361577
C165,29101852987
C165,27353728410
C165,18091630702
C165,14699395570
C165,14091325726
C166,28356557585
C166,3733340283
C166,24376774382
C166,25623619338
C166,18895696535
C166,13886098431
C166,17673229269
C166,7815236948
C166,28200006559
C166,23951058874
C166,23590109348
C166,17697262629
C166,8397085055
C166,19984409742
C166,23045595780
C167,29804511137
C167,23969681920
C167,24570779291
C167,10694860221
C167,10704643769
C167,11586656954
C168,25631200335
C168,2068320906
C168,23980471138
C168,21386908341
C168,19992599845
C168,27757217383
C168,23869681877
C168,24533410227
C168,27250502832
C168,22513273426
C168,24034912335
C168,10372578253
C168,23426714549
C169,28356557585
C169,21085106258
C169,4059804534
C169,22976860568
C169,28778301052
C169,21484477670
C169,23981303843
C169,6817436757
C169,24305329748
C169,23176203052
C169,25950626418
C169,25920534430
C169,19039715961
C170,3733340283
C170,25233598994
C170,23923326462
C170,12299661725
C170,23971871591
C170,26806976773
C170,29956434698
C170,29168829255
C170,25014955126
C170,23590109348
C170,23866917376
C170,23876109699
C170,29804511137
C170,10581019414
C170,4709773137
C171,22604626417
C171,13325283282
C171,27050166070
C171,29956434698
C171,29767541061
C171,18082319062
C171,20485517352
C171,25128380199
C171,14854381040
C171,22964145937
C172,9632533395
C172,9543673100
C172,25878956847
C172,21092038951
C172,23244737354
C173,6159191829
C173,29759643152
C173,22549221297
C173,23869681877
C173,28209725457
C173,20863409647
C173,12629062800
C173,26905791845
C174,11076108570
C174,28856917794
C174,23700020037
C174,20339780397
C174,23967255195
C174,29911465981
C174,23773705684
C174,25805496472
C174,23951058874
C174,20485517352
C174,26562553564
C174,22725660312
C174,7917680263
C174,23968140438
C175,24625313551
C175,29705632364
C175,28000436466
C175,25333840236
C175,15309987891
C175,27153087172
C175,12534889291
C176,24467373461
C176,18634999571
C176,29911465981
C176,23939355153
C176,29304606486
C176,25358612532
C176,25018113959
C176,1600620445
C176,20654564858
C176,20478055681
C176,18394296262
C176,28000436466
C176,15197836608
C176,25853535366
C176,21881202903
C177,23761960582
C177,23952338554
C177,23833094035
C177,24738305268
C177,26174582900
C177,23923034918
C177,8397085055
C177,20477180445
C177,19644948499
C177,23982219019
C178,19295808043
C178,16195730949
C178,23978858399
